umbral,precision,recall
0.0014426373752171376,0.37506024096385543,0.999785890161653
0.0014427561246145128,0.3750753042290855,0.999785890161653
0.0014429946423741857,0.3750903687043136,0.999785890161653
0.001444187562419131,0.3751054343896855,0.999785890161653
0.0014448340786862976,0.375120501285347,0.999785890161653
0.0014450123938033945,0.37513556939144405,0.999785890161653
0.0014458252252671437,0.37515063870812243,0.999785890161653
0.0014463751105333424,0.37516570923552806,0.999785890161653
0.0014465951021461153,0.37518078097380686,0.999785890161653
0.0014473394460550518,0.3751958539231047,0.999785890161653
0.0014473731575502774,0.3752109280835677,0.999785890161653
0.001448449553282139,0.37522600345534174,0.999785890161653
0.0014489578699074719,0.3752410800385728,0.999785890161653
0.0014495970807566773,0.375256157833407,0.999785890161653
0.0014499993828380854,0.37527123683999036,0.999785890161653
0.0014509593782396238,0.37528631705846893,0.999785890161653
0.0014519787101428866,0.3753013984889889,0.999785890161653
0.0014523409867515406,0.37531648113169636,0.999785890161653
0.0014523799510403675,0.3753315649867374,0.999785890161653
0.0014526996750794383,0.37534665005425827,0.999785890161653
0.0014545065257413681,0.37536173633440517,0.999785890161653
0.0014545702641477717,0.37537682382732424,0.999785890161653
0.0014546091719418203,0.37539191253316184,0.999785890161653
0.0014556704005211322,0.37540700245206415,0.999785890161653
0.0014559617420379454,0.3754220935841775,0.999785890161653
0.0014562863488600927,0.37543718592964825,0.999785890161653
0.0014563007941232127,0.37545227948862264,0.999785890161653
0.0014568837554954491,0.37546737426124716,0.999785890161653
0.001457301904309721,0.37548247024766807,0.999785890161653
0.0014589208172767225,0.37549756744803187,0.999785890161653
0.0014607746409726584,0.37551266586248494,0.999785890161653
0.0014616165518415126,0.3755277654911737,0.999785890161653
0.0014623941211446038,0.37554286633424483,0.999785890161653
0.001463021417391095,0.37555796839184463,0.999785890161653
0.001464232475283728,0.3755730716641197,0.999785890161653
0.001464673354009725,0.3755881761512166,0.999785890161653
0.0014647339607012381,0.37560328185328185,0.999785890161653
0.00146513613017124,0.3756183887704621,0.999785890161653
0.0014659568564791344,0.37563349690290404,0.999785890161653
0.0014662555219990122,0.3756486062507542,0.999785890161653
0.0014676618221847828,0.3756637168141593,0.999785890161653
0.0014684595401449612,0.375678828593266,0.999785890161653
0.0014690069815005728,0.3756939415882211,0.999785890161653
0.0014692136427060444,0.37570905579917124,0.999785890161653
0.0014697621573876956,0.3757241712262633,0.999785890161653
0.0014703241279240727,0.37573928786964395,0.999785890161653
0.001471428112571195,0.37575440572946006,0.999785890161653
0.0014719371169479108,0.37576952480585846,0.999785890161653
0.0014729153946231278,0.375784645098986,0.999785890161653
0.0014740138355822166,0.37579976660898956,0.999785890161653
0.0014748175480765531,0.3758148893360161,0.999785890161653
0.0014754040501542092,0.3758300132802125,0.999785890161653
0.0014757939195638747,0.3758451384417257,0.999785890161653
0.001477374231742789,0.3758602648207027,0.999785890161653
0.0014776097451633815,0.3758753924172905,0.999785890161653
0.0014797071283539393,0.37589052123163613,0.999785890161653
0.0014804343126190306,0.37590565126388664,0.999785890161653
0.0014806032976511722,0.3759207825141891,0.999785890161653
0.0014806435929131936,0.3759359149826906,0.999785890161653
0.0014807352380500768,0.37595104866953827,0.999785890161653
0.001481287542709748,0.3759661835748792,0.999785890161653
0.0014821300954924426,0.37598131969886067,0.999785890161653
0.0014826668609163836,0.37599645704162976,0.999785890161653
0.0014830838258125519,0.37601159560333375,0.999785890161653
0.0014832385826484148,0.37602673538411985,0.999785890161653
0.0014836926430372964,0.3760418763841353,0.999785890161653
0.0014840774016079575,0.3760570186035274,0.999785890161653
0.001486014971647538,0.37607216204244354,0.999785890161653
0.0014865270300652316,0.3760873067010309,0.999785890161653
0.0014867072700242739,0.376102452579437,0.999785890161653
0.0014880893857383201,0.3761175996778091,0.999785890161653
0.0014889832544991786,0.37613274799629465,0.999785890161653
0.001490908875928293,0.3761478975350411,0.999785890161653
0.001492346104508194,0.37616304829419583,0.999785890161653
0.0014923522947370886,0.3761782002739064,0.999785890161653
0.0014943478605365884,0.37619335347432026,0.999785890161653
0.001495342896530422,0.3762085078955849,0.999785890161653
0.001495984790640337,0.376223663537848,0.999785890161653
0.0014960608756855187,0.37623882040125695,0.999785890161653
0.0014963792701456575,0.3762539784859595,0.999785890161653
0.001496651267318397,0.37626913779210314,0.999785890161653
0.0014969691793811372,0.3762842983198356,0.999785890161653
0.001497849210169214,0.37629946006930454,0.999785890161653
0.0014985975050878816,0.3763146230406576,0.999785890161653
0.0014995705326655503,0.37632978723404253,0.999785890161653
0.0015007253454592565,0.3763449526496071,0.999785890161653
0.0015012203080761494,0.376360119287499,0.999785890161653
0.0015016936926425639,0.37637528714786606,0.999785890161653
0.0015024272504105345,0.37639045623085604,0.999785890161653
0.001502509476971507,0.3764056265366168,0.999785890161653
0.0015035678289722887,0.37642079806529627,0.999785890161653
0.0015045742528579063,0.3764359708170422,0.999785890161653
0.0015058303585414785,0.3764511447920026,0.999785890161653
0.0015081490749781492,0.3764663199903253,0.999785890161653
0.0015087814822575092,0.37648149641215833,0.999785890161653
0.0015101468804243246,0.3764966740576497,0.999785890161653
0.0015106499830204196,0.3765118529269473,0.999785890161653
0.0015112062097575821,0.3765270330201992,0.999785890161653
0.0015116601327633558,0.3765422143375534,0.999785890161653
0.0015125195972928893,0.3765573968791581,0.999785890161653
0.0015125697795806126,0.3765725806451613,0.999785890161653
0.0015131694665801274,0.3765877656357111,0.999785890161653
0.0015139173359594305,0.3766029518509557,0.999785890161653
0.0015139444953889089,0.37661813929104326,0.999785890161653
0.0015146326200011929,0.376633327956122,0.999785890161653
0.0015149282541459046,0.37664851784634,0.999785890161653
0.0015167823265349776,0.3766637089618456,0.999785890161653
0.0015170285325629379,0.3766789013027871,0.999785890161653
0.0015175271530740025,0.37669409486931266,0.999785890161653
0.0015176119163844135,0.37670928966157075,0.999785890161653
0.0015193366215732788,0.37672448567970956,0.999785890161653
0.0015199076127496015,0.37673968292387755,0.999785890161653
0.001519912830711282,0.37675488139422303,0.999785890161653
0.001520773122489692,0.37677008109089444,0.999785890161653
0.0015210719614118893,0.37678528201404016,0.999785890161653
0.0015214131458743147,0.37680048416380874,0.999785890161653
0.0015231020405537601,0.3768156875403486,0.999785890161653
0.0015231349857471018,0.37683089214380827,0.999785890161653
0.0015232781671388233,0.3768460979743362,0.999785890161653
0.0015251630061317337,0.37686130503208104,0.999785890161653
0.0015257857762307357,0.3768765133171913,0.999785890161653
0.0015279337725926446,0.3768917228298156,0.999785890161653
0.0015290797573274922,0.3769069335701025,0.999785890161653
0.0015295678004191853,0.37692214553820075,0.999785890161653
0.0015302864523476323,0.376937358734259,0.999785890161653
0.0015308970416665756,0.37695257315842584,0.999785890161653
0.0015311518600905636,0.3769677888108501,0.999785890161653
0.001531288133292408,0.3769830056916805,0.999785890161653
0.0015338255939352497,0.37699822380106573,0.999785890161653
0.0015347106450330453,0.37701344313915464,0.999785890161653
0.0015349049144528588,0.37702866370609606,0.999785890161653
0.0015369742365992022,0.3770438855020388,0.999785890161653
0.0015376217430043686,0.37705910852713176,0.999785890161653
0.0015387292495013078,0.3770743327815238,0.999785890161653
0.0015388063436770508,0.3770895582653638,0.999785890161653
0.0015396601290671547,0.37710478497880073,0.999785890161653
0.0015400262892257177,0.37712001292198355,0.999785890161653
0.0015401807664583793,0.37713524209506116,0.999785890161653
0.0015405302422362016,0.3771504724981827,0.999785890161653
0.0015405500811926892,0.37716570413149714,0.999785890161653
0.0015408170464041395,0.3771809369951535,0.999785890161653
0.0015415684845979315,0.37719617108930087,0.999785890161653
0.0015420872179216874,0.3772114064140884,0.999785890161653
0.0015435245242100208,0.3772266429696651,0.999785890161653
0.001545575791407819,0.3772418807561803,0.999785890161653
0.0015459083283072988,0.37725711977378307,0.999785890161653
0.0015462170535622123,0.3772723600226226,0.999785890161653
0.0015480730607672826,0.3772876015028481,0.999785890161653
0.0015491657994365115,0.3773028442146089,0.999785890161653
0.0015496121799883562,0.37731808815805423,0.999785890161653
0.0015500007593440696,0.37733333333333335,0.999785890161653
0.0015507375334889053,0.3773485797405956,0.999785890161653
0.001551330417894636,0.3773638273799903,0.999785890161653
0.001552008602330943,0.3773790762516669,0.999785890161653
0.0015527174528091586,0.3773943263557747,0.999785890161653
0.0015527397425562797,0.37740957769246314,0.999785890161653
0.0015534447920114995,0.37742483026188167,0.999785890161653
0.001553583752315965,0.3774400840641798,0.999785890161653
0.0015538499675643912,0.3774553390995069,0.999785890161653
0.0015543018457396668,0.3774705953680126,0.999785890161653
0.0015547563283472914,0.3774858528698464,0.999785890161653
0.0015548047003942492,0.37750111160515787,0.999785890161653
0.001554926149193627,0.3775163715740965,0.999785890161653
0.0015556060517695448,0.37753163277681206,0.999785890161653
0.0015573274567971757,0.3775468952134541,0.999785890161653
0.0015580354813348554,0.3775621588841722,0.999785890161653
0.001558522870796718,0.3775774237891162,0.999785890161653
0.0015591460866204506,0.3775926899284357,0.999785890161653
0.0015593583551228945,0.3776079573022805,0.999785890161653
0.0015613260681911958,0.3776232259108002,0.999785890161653
0.001561858945229755,0.37763849575414477,0.999785890161653
0.0015619790808033833,0.37765376683246393,0.999785890161653
0.001562232925477868,0.3776690391459075,0.999785890161653
0.001562442712728558,0.3776843126946253,0.999785890161653
0.0015637094507189738,0.3776995874787673,0.999785890161653
0.0015638182748140598,0.3777148634984833,0.999785890161653
0.001564369996733252,0.3777301407539233,0.999785890161653
0.0015655567144722453,0.37774541924523725,0.999785890161653
0.001565905091647266,0.377760698972575,0.999785890161653
0.0015664223105461244,0.37777597993608675,0.999785890161653
0.0015667661626827445,0.37779126213592235,0.999785890161653
0.0015675486003472409,0.37780654557223187,0.999785890161653
0.001567982374670708,0.37782183024516547,0.999785890161653
0.0015692723968823603,0.37783711615487314,0.999785890161653
0.0015694221394322808,0.3778524033015051,0.999785890161653
0.0015701105994562904,0.3778676916852114,0.999785890161653
0.0015706309762804076,0.3778829813061423,0.999785890161653
0.0015706507617811272,0.3778982721644479,0.999785890161653
0.001571622380288699,0.3779135642602784,0.999785890161653
0.001572264316773915,0.37792885759378414,0.999785890161653
0.001572367124167046,0.37794415216511534,0.999785890161653
0.0015731910098253775,0.37795944797442227,0.999785890161653
0.0015768339728621926,0.3779747450218553,0.999785890161653
0.001577485455196497,0.37799004330756464,0.999785890161653
0.0015786313371004127,0.3780053428317008,0.999785890161653
0.001578632799466535,0.37802064359441406,0.999785890161653
0.0015789231753660115,0.3780359455958549,0.999785890161653
0.0015790762590826132,0.37805124883617375,0.999785890161653
0.0015804586482935153,0.378066553315521,0.999785890161653
0.0015807337552703078,0.37808185903404723,0.999785890161653
0.0015813744736499229,0.37809716599190285,0.999785890161653
0.001581665020293805,0.37811247418923843,0.999785890161653
0.0015820264642076864,0.37812778362620453,0.999785890161653
0.0015826393543934177,0.3781430943029518,0.999785890161653
0.001582664750054777,0.3781584062196307,0.999785890161653
0.0015830239093477165,0.378173719376392,0.999785890161653
0.0015833065147370334,0.37818903377338625,0.999785890161653
0.0015840252095813973,0.3782043494107642,0.999785890161653
0.0015859744599382095,0.3782196662886765,0.999785890161653
0.001586343103751961,0.37823498440727393,0.999785890161653
0.0015866515253273143,0.37825030376670715,0.999785890161653
0.001586661569513153,0.3782656243671271,0.999785890161653
0.001586865965414916,0.37828094620868435,0.999785890161653
0.001588196704061314,0.37829626929152993,0.999785890161653
0.0015885121363071665,0.3783115936158146,0.999785890161653
0.0015889345777348196,0.37832691918168926,0.999785890161653
0.0015902921669599206,0.3783422459893048,0.999785890161653
0.0015902951568691087,0.37835757403881215,0.999785890161653
0.0015914032635371467,0.3783729033303622,0.999785890161653
0.0015915491738842367,0.37838823386410597,0.999785890161653
0.0015917478792851346,0.3784035656401945,0.999785890161653
0.0015917573769611217,0.3784188986587787,0.999785890161653
0.001594347804578128,0.3784342329200097,0.999785890161653
0.001596130236741817,0.3784495684240386,0.999785890161653
0.0015961673183635726,0.3784649051710164,0.999785890161653
0.0015964382795515088,0.37848024316109424,0.999785890161653
0.0015969949402644312,0.37849558239442327,0.999785890161653
0.001597104905894985,0.3785109228711547,0.999785890161653
0.0015985062333254653,0.3785262645914397,0.999785890161653
0.0015985229092811816,0.3785416075554294,0.999785890161653
0.0015993783040076834,0.37855695176327525,0.999785890161653
0.0016000243915987762,0.3785722972151283,0.999785890161653
0.0016010822096309597,0.3785876439111399,0.999785890161653
0.0016013925696405644,0.37860299185146146,0.999785890161653
0.0016014434422011305,0.3786183410362442,0.999785890161653
0.001601471151471782,0.3786336914656396,0.999785890161653
0.0016019252560087692,0.3786490431397989,0.999785890161653
0.0016019999603252694,0.37866439605887364,0.999785890161653
0.0016020073769923422,0.37867975022301514,0.999785890161653
0.0016021027380741827,0.378695105632375,0.999785890161653
0.0016021570650608925,0.37871046228710464,0.999785890161653
0.0016043425244522572,0.3787258201873555,0.999785890161653
0.0016055504807215893,0.3787411793332793,0.999785890161653
0.0016056501019315673,0.3787565397250274,0.999785890161653
0.0016059805762184984,0.37877190136275146,0.999785890161653
0.0016071534259938097,0.37878726424660314,0.999785890161653
0.0016092412131024781,0.378802628376734,0.999785890161653
0.0016093689635461198,0.3788179937532957,0.999785890161653
0.0016121319475798802,0.37883336037644005,0.999785890161653
0.001612251746355158,0.3788487282463186,0.999785890161653
0.0016132802732011444,0.3788640973630832,0.999785890161653
0.001614437215445462,0.37887946772688547,0.999785890161653
0.0016146991344547976,0.3788948393378773,0.999785890161653
0.0016161220576668262,0.3789102121962105,0.999785890161653
0.0016165078731056562,0.3789255863020368,0.999785890161653
0.001616649680609781,0.3789409616555082,0.999785890161653
0.0016168206030260938,0.3789563382567765,0.999785890161653
0.0016180842742324726,0.37897171610599356,0.999785890161653
0.0016186050158384978,0.3789870952033114,0.999785890161653
0.0016186751877484715,0.37900247554888195,0.999785890161653
0.0016191755034904716,0.37901785714285713,0.999785890161653
0.0016191923577079373,0.379033239985389,0.999785890161653
0.0016198525183943446,0.3790486240766296,0.999785890161653
0.0016208896367818017,0.3790640094167309,0.999785890161653
0.0016210970404198432,0.3790793960058451,0.999785890161653
0.0016220181412099062,0.3790947838441242,0.999785890161653
0.0016225929650687382,0.3791101729317204,0.999785890161653
0.0016226331144227912,0.37912556326878577,0.999785890161653
0.001624506885066971,0.37914095485547256,0.999785890161653
0.0016245464272982423,0.3791563476919329,0.999785890161653
0.0016254110502139688,0.37917174177831914,0.999785890161653
0.0016274201229430324,0.3791871371147834,0.999785890161653
0.0016275961808641598,0.379202533701478,0.999785890161653
0.001627634507222159,0.37921793153855526,0.999785890161653
0.0016278309081360861,0.3792333306261675,0.999785890161653
0.001628411265986795,0.379248730964467,0.999785890161653
0.0016294328662837965,0.37926413255360625,0.999785890161653
0.0016296832591071303,0.37927953539373754,0.999785890161653
0.0016303773148571784,0.3792949394850134,0.999785890161653
0.0016308415849790106,0.3793103448275862,0.999785890161653
0.001630956514981859,0.37932575142160846,0.999785890161653
0.0016311176976026094,0.3793411592672326,0.999785890161653
0.001631632815443151,0.37935656836461124,0.999785890161653
0.0016316844092681682,0.3793719787138969,0.999785890161653
0.001633246784683331,0.3793873903152421,0.999785890161653
0.0016339384867131437,0.3794028031687995,0.999785890161653
0.0016345949527212938,0.3794182172747217,0.999785890161653
0.0016357918188145636,0.3794336326331613,0.999785890161653
0.0016362793163799997,0.3794490492442711,0.999785890161653
0.0016369035168571702,0.37946446710820364,0.999785890161653
0.0016393899426237362,0.37947988622511175,0.999785890161653
0.0016424157551940017,0.37949530659514813,0.999785890161653
0.001643093593553144,0.37951072821846554,0.999785890161653
0.001644199393501056,0.3795261510952168,0.999785890161653
0.0016465182643252045,0.37954157522555476,0.999785890161653
0.0016470212572621372,0.3795570006096322,0.999785890161653
0.0016477920374719445,0.37957242724760204,0.999785890161653
0.0016483485139637485,0.3795878551396171,0.999785890161653
0.0016485110719071004,0.3796032842858304,0.999785890161653
0.0016490701895193964,0.37961871468639485,0.999785890161653
0.0016496846019815555,0.3796341463414634,0.999785890161653
0.0016499162722061307,0.3796495792511891,0.999785890161653
0.0016499488467325099,0.37966501341572484,0.999785890161653
0.0016506704770128122,0.3796804488352238,0.999785890161653
0.0016513067186611496,0.379695885509839,0.999785890161653
0.0016526204870500314,0.3797113234397235,0.999785890161653
0.001657567044045368,0.3797267626250305,0.999785890161653
0.0016576260171864872,0.37974220306591305,0.999785890161653
0.0016587540567771237,0.3797576447625244,0.999785890161653
0.0016590095031564285,0.37977308771501767,0.999785890161653
0.0016594803722397382,0.37978853192354617,0.999785890161653
0.0016611587437267501,0.37980397738826305,0.999785890161653
0.001661828741634339,0.3798194241093216,0.999785890161653
0.00166231445029169,0.37983487208687516,0.999785890161653
0.0016626851228731879,0.37985032132107704,0.999785890161653
0.0016629021533283127,0.37986577181208053,0.999785890161653
0.0016642791252527082,0.37988122356003906,0.999785890161653
0.0016656239568674403,0.37989667656510595,0.999785890161653
0.0016677199258959548,0.3799121308274347,0.999785890161653
0.0016679204042109957,0.3799275863471787,0.999785890161653
0.0016682819835198495,0.37994304312449145,0.999785890161653
0.0016684223747101205,0.37995850115952645,0.999785890161653
0.0016690334154679431,0.37997396045243714,0.999785890161653
0.0016690678642950392,0.3799894210033771,0.999785890161653
0.0016691204141273555,0.3800048828125,0.999785890161653
0.0016699723998618685,0.3800203458799593,0.999785890161653
0.0016706303423102472,0.3800358102059087,0.999785890161653
0.0016706377303396733,0.3800512757905018,0.999785890161653
0.0016707122008077422,0.38006674263389223,0.999785890161653
0.0016723463213806416,0.38008221073623377,0.999785890161653
0.0016727449967615968,0.3800976800976801,0.999785890161653
0.0016746774614119937,0.380113150718385,0.999785890161653
0.0016747048934546292,0.3801286225985021,0.999785890161653
0.001674863238581333,0.38014409573818536,0.999785890161653
0.0016756545078835624,0.38015957013758855,0.999785890161653
0.0016764117255069202,0.38017504579686545,0.999785890161653
0.00167691386122385,0.38019052271617,0.999785890161653
0.0016771145249834941,0.3802060008956561,0.999785890161653
0.0016772933347853891,0.3802214803354776,0.999785890161653
0.0016777610167045284,0.38023696103578847,0.999785890161653
0.0016780774032046342,0.38025244299674266,0.999785890161653
0.0016782852188742278,0.38026792621849426,0.999785890161653
0.0016791945324065795,0.38028341070119714,0.999785890161653
0.0016793370847236152,0.3802988964450055,0.999785890161653
0.0016825379636303537,0.3803143834500733,0.999785890161653
0.0016827373304617102,0.3803298717165547,0.999785890161653
0.0016841624908755326,0.3803453612446037,0.999785890161653
0.0016842127789976572,0.38036085203437464,0.999785890161653
0.0016859268782316798,0.3803763440860215,0.999785890161653
0.001686473185071546,0.38039183739969856,0.999785890161653
0.0016869657772487767,0.3804073319755601,0.999785890161653
0.0016894909190789144,0.38042282781376024,0.999785890161653
0.001689905876690667,0.38043832491445334,0.999785890161653
0.0016909027139467708,0.38045382327779365,0.999785890161653
0.001693023560456756,0.3804693229039355,0.999785890161653
0.0016930394306459136,0.3804848237930332,0.999785890161653
0.0016944720772537408,0.3805003259452412,0.999785890161653
0.001694867178147553,0.3805158293607139,0.999785890161653
0.0016967281399748783,0.3805313340396056,0.999785890161653
0.0016972491357251794,0.38054683998207084,0.999785890161653
0.001697684016327711,0.38056234718826404,0.999785890161653
0.0016979403290661931,0.3805778556583398,0.999785890161653
0.0016979452874604083,0.38059336539245253,0.999785890161653
0.0017015256790756954,0.3806088763907568,0.999785890161653
0.0017023323727588218,0.38062438865340725,0.999785890161653
0.0017023719474534953,0.3806399021805584,0.999785890161653
0.0017033348726517305,0.3806554169723649,0.999785890161653
0.0017033841063541337,0.38067093302898136,0.999785890161653
0.0017040023352562766,0.38068645035056253,0.999785890161653
0.0017040686581858886,0.38070196893726305,0.999785890161653
0.0017053177027256555,0.38071748878923767,0.999785890161653
0.0017069506060381336,0.3807330099066411,0.999785890161653
0.0017075229060564397,0.3807485322896282,0.999785890161653
0.0017089053381015842,0.38076405593835366,0.999785890161653
0.0017089540434361268,0.38077958085297237,0.999785890161653
0.0017109973527698475,0.38079510703363917,0.999785890161653
0.0017121858928505697,0.3808106344805089,0.999785890161653
0.0017122766563528833,0.38082616319373647,0.999785890161653
0.0017128298764804936,0.3808416931734769,0.999785890161653
0.0017133088683467747,0.380857224419885,0.999785890161653
0.0017152367563095015,0.38087275693311584,0.999785890161653
0.001717137649455996,0.38088829071332436,0.999785890161653
0.0017173191555925843,0.3809038257606656,0.999785890161653
0.0017175033317089548,0.3809193620752947,0.999785890161653
0.0017177242613286587,0.3809348996573666,0.999785890161653
0.0017177244842072165,0.3809504385070365,0.999785890161653
0.0017185010274468355,0.38096597862445947,0.999785890161653
0.0017190313931086268,0.38098152000979074,0.999785890161653
0.0017201055399370525,0.3809970626631854,0.999785890161653
0.0017201362802228973,0.3810126065847987,0.999785890161653
0.001722023431292807,0.38102815177478583,0.999785890161653
0.0017264885159111944,0.38104369823330203,0.999785890161653
0.001726806172472152,0.38105924596050267,0.999785890161653
0.0017272180469145955,0.381074794956543,0.999785890161653
0.0017290213946634654,0.38109034522157836,0.999785890161653
0.0017294107594836745,0.3811058967557641,0.999785890161653
0.0017296136175329205,0.38112144955925564,0.999785890161653
0.0017297608057958965,0.3811370036322083,0.999785890161653
0.001729909369430179,0.38115255897477757,0.999785890161653
0.0017342995871177998,0.3811681155871189,0.999785890161653
0.0017348171857790064,0.38118367346938775,0.999785890161653
0.0017365081473350713,0.38119923262173966,0.999785890161653
0.0017368998896840516,0.38121479304433015,0.999785890161653
0.0017375293790004977,0.38123035473731476,0.999785890161653
0.0017377007770018502,0.3812459177008491,0.999785890161653
0.0017381074555485123,0.3812614819350888,0.999785890161653
0.0017393082489285472,0.3812770474401894,0.999785890161653
0.0017394934898072973,0.3812926142163067,0.999785890161653
0.0017402352816665728,0.38130818226359625,0.999785890161653
0.001740259681145328,0.3813237515822139,0.999785890161653
0.0017421012189941158,0.38133932217231525,0.999785890161653
0.0017432750836909538,0.3813548940340561,0.999785890161653
0.0017440674141506113,0.38137046716759226,0.999785890161653
0.001744379541560902,0.3813860415730796,0.999785890161653
0.001745327658882172,0.38140161725067384,0.999785890161653
0.0017455619138929364,0.38141719420053094,0.999785890161653
0.0017457076258458365,0.3814327724228067,0.999785890161653
0.0017483518982595967,0.38144835191765714,0.999785890161653
0.0017517615548606259,0.38146393268523815,0.999785890161653
0.0017525362154630708,0.3814795147257056,0.999785890161653
0.0017532076706829691,0.38149509803921566,0.999785890161653
0.0017542665450712522,0.38151068262592425,0.999785890161653
0.0017543522595474732,0.3815262684859874,0.999785890161653
0.0017556339004031404,0.3815418556195612,0.999785890161653
0.0017571095962238747,0.38155744402680175,0.999785890161653
0.001758407516810558,0.38157303370786516,0.999785890161653
0.001759735911391967,0.38158862466290755,0.999785890161653
0.0017597879808096983,0.3816042168920852,0.999785890161653
0.0017614595526173552,0.3816198103955541,0.999785890161653
0.00176205536596164,0.38163540517347067,0.999785890161653
0.001762227108577139,0.381651001225991,0.999785890161653
0.0017624651227662444,0.3816665985532715,0.999785890161653
0.001763163945742715,0.38168219715546836,0.999785890161653
0.001763863412115643,0.381697797032738,0.999785890161653
0.0017646765197928767,0.38171339818523664,0.999785890161653
0.0017660918224896487,0.38172900061312076,0.999785890161653
0.0017664964884213763,0.3817446043165468,0.999785890161653
0.0017665791205986458,0.381760209295671,0.999785890161653
0.001768933059195905,0.38177581555065,0.999785890161653
0.0017693371015723616,0.38179142308164016,0.999785890161653
0.0017694108193149721,0.38180703188879805,0.999785890161653
0.001771120225422025,0.38182264197228016,0.999785890161653
0.0017717567011003,0.381838253332243,0.999785890161653
0.0017723329269238365,0.3818538659688433,0.999785890161653
0.0017724494331723085,0.38186947988223746,0.999785890161653
0.0017737554265339682,0.3818850950725823,0.999785890161653
0.0017756495236615022,0.38190071154003435,0.999785890161653
0.001777484924595776,0.38191632928475033,0.999785890161653
0.0017784523334319743,0.381931948306887,0.999785890161653
0.001780138547577662,0.38194756860660095,0.999785890161653
0.0017804468735680835,0.38196319018404906,0.999785890161653
0.001780577110037863,0.38197881303938813,0.999785890161653
0.0017812088957316066,0.38199443717277487,0.999785890161653
0.0017820385770594806,0.3820100625843662,0.999785890161653
0.001782388598027577,0.3820256892743189,0.999785890161653
0.0017825985412380269,0.38204131724278995,0.999785890161653
0.0017836662569277045,0.38205694648993616,0.999785890161653
0.0017849449522081165,0.38207257701591457,0.999785890161653
0.0017853511283806448,0.38208820882088207,0.999785890161653
0.0017855674463471334,0.3821038419049957,0.999785890161653
0.00178700133298144,0.3821194762684124,0.999785890161653
0.001787459345127716,0.38213511191128935,0.999785890161653
0.0017888011964178037,0.38215074883378347,0.999785890161653
0.0017892732623786731,0.3821663870360519,0.999785890161653
0.001789285700820859,0.3821820265182518,0.999785890161653
0.001789584893644879,0.3821976672805402,0.999785890161653
0.0017904774419545658,0.3822133093230744,0.999785890161653
0.0017907086832619381,0.38222895264601153,0.999785890161653
0.0017907551493440577,0.3822445972495088,0.999785890161653
0.0017916678300993305,0.38226024313372353,0.999785890161653
0.0017923276344474733,0.3822758902988129,0.999785890161653
0.0017926098862682438,0.3822915387449343,0.999785890161653
0.00179305384773813,0.382307188472245,0.999785890161653
0.0017937300636817575,0.3823228394809023,0.999785890161653
0.0017939544064078767,0.3823384917710636,0.999785890161653
0.0017942034942959738,0.38235414534288636,0.999785890161653
0.001794882401307327,0.382369800196528,0.999785890161653
0.0017950327273604206,0.38238545633214593,0.999785890161653
0.001795138655297426,0.38240111374989766,0.999785890161653
0.0017966536766859276,0.3824167724499406,0.999785890161653
0.0017986023339114263,0.3824324324324324,0.999785890161653
0.001799104328252757,0.38244809369753063,0.999785890161653
0.0018004449611040683,0.38246375624539275,0.999785890161653
0.0018030240581786649,0.3824794200761764,0.999785890161653
0.0018048531758304586,0.38249508519003933,0.999785890161653
0.0018052573596158532,0.38251075158713904,0.999785890161653
0.0018055976178984138,0.3825264192676333,0.999785890161653
0.0018056353272857654,0.38254208823167984,0.999785890161653
0.0018057594203129655,0.38255775847943635,0.999785890161653
0.001808331242743427,0.3825734300110606,0.999785890161653
0.0018084628183185818,0.3825891028267104,0.999785890161653
0.0018095297994249688,0.3826047769265435,0.999785890161653
0.0018098732187364702,0.3826204523107178,0.999785890161653
0.0018115229818848324,0.38263612897939114,0.999785890161653
0.001813765527126558,0.38265180693272144,0.999785890161653
0.0018173866251279872,0.3826674861708666,0.999785890161653
0.0018185769320069167,0.3826831666939846,0.999785890161653
0.001818795896558519,0.38269884850223335,0.999785890161653
0.0018202552494758167,0.38271453159577085,0.999785890161653
0.0018204417005779608,0.38273021597475515,0.999785890161653
0.0018212801641250352,0.38274590163934424,0.999785890161653
0.001822376695823622,0.3827615885896963,0.999785890161653
0.0018230049646936128,0.38277727682596935,0.999785890161653
0.0018242628445452774,0.3827929663483215,0.999785890161653
0.0018249437251837135,0.382808657156911,0.999785890161653
0.0018251896719018986,0.3828243492518959,0.999785890161653
0.0018254326335706188,0.38284004263343446,0.999785890161653
0.0018259870144982898,0.38285573730168493,0.999785890161653
0.0018265543346640506,0.3828714332568055,0.999785890161653
0.0018282517164130837,0.3828871304989545,0.999785890161653
0.0018283619312844045,0.38290282902829026,0.999785890161653
0.0018298582651065224,0.3829185288449711,0.999785890161653
0.0018324525122484128,0.3829342299491553,0.999785890161653
0.0018326930038572973,0.38294993234100133,0.999785890161653
0.0018331243122504176,0.3829656360206676,0.999785890161653
0.001833427656240782,0.3829813409883125,0.999785890161653
0.0018360333089708688,0.3829970472440945,0.999785890161653
0.0018360498516969113,0.3830127547881721,0.999785890161653
0.0018372953700622936,0.3830284636207038,0.999785890161653
0.0018380785581579783,0.3830441737418482,0.999785890161653
0.001844899339874646,0.38305988515176376,0.999785890161653
0.0018449736355093996,0.38307559785060913,0.999785890161653
0.0018460189891886403,0.38309131183854295,0.999785890161653
